TokenID,ASTrns,ASUncc,ASUnrg,AktAcc,AktAch,AktAct,AktSemel,AktState,ClCntfcl,ClNegPol,DtDTAM,DtExp,DtRes,DtUniv,TLAspPfv,TLMdIrr,TLTS,VcPass
40015006,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y
40015013,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y
40015032,N,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
40017009,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y
40017012,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
40018012,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
40018013a,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N
40018013b,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
40018015,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
40018031,N,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y
40019006,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
40019011,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
40019012,Y,N,N,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
40019020,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
40019027,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
40019028,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y
40019029,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y
40020007,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
40020012a,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
40020012b,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
40020012c,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y
40020023,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y
40021016,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
40021042a,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
40021042b,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
40022004,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y
40022031,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
40022034,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
40023023,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,Y
40023030,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N
40024043a,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y
40024043b,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y
40024043c,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y
40025021,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y
40025027a,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y
40025027b,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y
40026001,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y
40026009,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y
40026024a,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N
40026024b,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y
40026047,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y
40026056,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
40026065,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y
40027004,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
40027019,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y
40027023,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
40027046,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
40027060,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
40028005,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
40028006,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
40028007a,Y,Y,N,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
40028007b,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
40028018,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
40028020,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,Y
41001015,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41001024,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,Y,Y
41002012,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41002017,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y
41003021,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
41003026,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
41004015a,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y
41004015b,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
41004016,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y
41004018,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y
41004029,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41005014,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y
41005015,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N
41005018,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N
41005020,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y
41005032,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y
41005034,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41006014a,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
41006014b,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y
41006030,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y
41006052,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y
41007029,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41009009a,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y
41009009b,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y
41009013a,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y
41009013b,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
41009021,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
41009034,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
41010009,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41010020,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y
41010028a,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41010028b,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y
41010029,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41010040,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
41010052,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41011002,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,Y,Y,Y
41011017,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y
41012010,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y
41013019,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N
41013023,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41014005a,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y
41014005b,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y
41014009,Y,N,N,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41014021a,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N
41014021b,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y
41014023,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
41014041,Y,Y,N,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
41014064,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y
41015014,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
41015034,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41015046,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y
41016002,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
41016006a,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
41016006b,Y,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
41016008,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y
41016010,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y
41016011,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y
41016014a,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y
41016014b,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
41016019,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y
42001001a,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y
42001001b,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42001003,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y
42001013,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42001017,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42001019,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y
42001020,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42001025,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
42001030,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42001034,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,Y
42001036,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42001048,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42001049,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
42001054,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
42001068a,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
42001068b,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42002015,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42002017,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y
42002020a,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
42002020b,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
42002030,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y
42002037,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y
42002039,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,N,Y,Y,Y,N,Y
42002048a,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y
42002048b,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N
42003019,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y
42004006,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y
42004013,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y
42004018,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42004034,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42004035,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y
42005002,N,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y
42005026,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42006024,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y
42007016a,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42007016b,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y
42007016c,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N
42007016d,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42007022a,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y
42007022b,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y
42007045,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y
42008002a,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
42008002b,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
42008012,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42008027,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y
42008030,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y
42008035,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N
42008039a,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
42008039b,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y
42008048,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42008056,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y
42009008a,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42009008b,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42009010,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y
42009019,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42009036,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
42010013a,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y
42010013b,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y
42010019,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
42010022,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42010042,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42011020,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y
42011042,Y,N,N,N,N,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y
42012003a,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42012003b,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42012005,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,Y
42012039a,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y
42012039b,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y
42012039c,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y
42012051,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y
42013007a,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42013007c,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y
42013016,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y
42013034,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y
42014022,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
42015018,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
42015021,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42015024,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
42015027,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y
42015029a,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42015029b,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y
42015029c,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42015032,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
42016011,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N
42016012,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y
42017010a,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y
42017010b,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y
42017010c,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y
42017010d,N,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y
42017019,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42018021,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y
42018028,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42018029,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y
42018042,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42019008,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y
42019009,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42019015,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42019016,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42019018,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42019030,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,Y,Y
42019037,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
42019046,Y,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y
42020039,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42022015,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y
42022017,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42022022,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y
