TokenID,ASTrns,ASUncc,ASUnrg,AktAcc,AktAch,AktAct,AktSemel,AktState,ClCntfcl,ClNegPol,DtDTAM,DtExp,DtRes,DtUniv,TLAspPfv,TLMdIrr,TLTS,VcPass
40014004,N,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,N,N,Y,N,N
40015006,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
40015013,Y,Y,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N
40015032,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y
40017009,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y
40017012,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
40018012,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
40018013a,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,N
40018013b,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y
40018015,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y
40018031,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N
40019006,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
40019011,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
40019012,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y
40019020,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N
40019027,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
40019028,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
40019029,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
40020007,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y
40020012a,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,Y,N,N
40020012b,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
40020012c,Y,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N
40020023,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
40021016,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y
40021042a,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
40021042b,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
40022004,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
40022031,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
40022034,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y
40023023,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
40023030,Y,N,N,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,Y
40024043a,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,Y
40024043b,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y
40024043c,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N
40025021,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
40025027a,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y
40025027b,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y
40026001,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y
40026009,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N
40026024a,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y
40026024b,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y
40026047,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y
40026056,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y
40026065,N,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N
40027004,Y,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,N,Y
40027019,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N
40027023,Y,Y,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y
40027046,N,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N
40027060,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y
40028005,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
40028006,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
40028007a,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
40028007b,N,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,N
40028018,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
40028020,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y
41001015,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41001024,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41002012,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N
41002017,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41003021,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41003026,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41004015a,Y,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N
41004015b,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
41004016,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,Y,N,N
41004018,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N
41004029,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y
41005014,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y
41005015,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y
41005018,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y
41005020,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,Y,Y,Y
41005032,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,Y
41005034,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41006014a,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y
41006014b,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y
41006030,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,N
41006052,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,N
41007029,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y
41009009a,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,N
41009009b,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y
41009013a,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41009013b,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y
41009021,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
41009034,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,Y
41010009,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41010020,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N
41010028a,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41010028b,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y
41010029,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41010040,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
41010052,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41011002,Y,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N
41011017,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41012010,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N
41013019,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,N
41013023,Y,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N
41014005a,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N
41014005b,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N
41014009,N,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y
41014021a,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N
41014021b,N,Y,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N
41014023,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y
41014041,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41014064,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
41015014,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y
41015034,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y
41015046,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N
41016002,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y
41016006a,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
41016006b,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
41016008,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y
41016010,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y
41016011,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,N
41016014a,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N
41016014b,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y
41016019,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y
42001001a,Y,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,Y
42001001b,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y
42001003,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N
42001013,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y
42001017,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
42001019,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
42001020,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42001025,N,Y,Y,N,Y,N,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y
42001030,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
42001034,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N
42001036,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y
42001048,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y
42001049,N,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y
42001054,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y
42001068a,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y
42001068b,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42002015,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y
42002017,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,N
42002020a,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N
42002020b,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N
42002030,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
42002037,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y
42002039,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y
42002048a,N,Y,N,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y
42002048b,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
42003019,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y
42004006,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N
42004013,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y
42004018,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42004034,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42004035,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y
42005002,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y
42005026,Y,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N
42006024,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42007016a,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y
42007016b,N,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N
42007016c,N,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y
42007016d,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y
42007022a,Y,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N
42007022b,Y,Y,N,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,N
42007045,N,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y
42008002a,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N
42008002b,Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y
42008012,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
42008027,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y
42008030,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y
42008035,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y
42008039a,N,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y
42008039b,Y,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,Y
42008048,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42008056,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N
42009008a,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N
42009008b,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y
42009010,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,Y
42009019,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42009036,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N
42010013a,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N
42010013b,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y
42010019,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42010022,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
42010042,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42011020,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42011042,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y
42012003a,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y
42012003b,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,N
42012005,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y
42012039a,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y
42012039b,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y
42012039c,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y
42012051,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42013007a,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
42013007c,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,N
42013016,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
42013034,Y,N,N,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,N
42014022,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42015018,N,N,Y,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
42015021,N,N,Y,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
42015024,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
42015027,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42015029a,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y
42015029b,N,N,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N
42015029c,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42015032,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
42016011,Y,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y
42016012,Y,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,Y,Y
42017010a,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
42017010b,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N
42017010c,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y
42017010d,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,Y
42017019,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42018021,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N
42018028,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42018029,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y
42018042,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42019008,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y
42019009,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y
42019015,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42019016,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42019018,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y
42019030,Y,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N
42019037,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N
42019046,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42020039,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N
42022015,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N
42022017,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y
42022022,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
42022028,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
42022032,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y
42022071,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
42023008,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y
42023014,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N
42023015,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,Y,Y,Y
42023022a,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y
42023022b,N,Y,N,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y
42023041,N,Y,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y
42024001,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y
42024004,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y
42024006,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
42024018,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y
42024023,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N
